headline,category,date,sentiment_score
We Need A Government Capable Of Building Climate-Resilient Infrastructure,POLITICS,9/25/2017 0:00,-0.98585099
Trump's Whole Approach To Health Care Boiled Down To One Tweet,POLITICS,9/21/2017 0:00,-0.982341707
The US And Syria Are Now The Only Countries To Reject The Paris Climate Accord,POLITICS,9/20/2017 0:00,0.961089551
EPA Chief Seems Happy To Answer Fox News' Softball Questions On Climate Change,POLITICS,9/19/2017 0:00,0.996613681
America Is Doubling Down On Climate Progress,POLITICS,9/18/2017 0:00,-0.997999847
"That Climate 'Scandal' Rep. Lamar Smith Promoted Was, Indeed, Fake News",POLITICS,9/18/2017 0:00,-0.997224331
Rex Tillerson Says U.S. Could Stay In Paris Climate Accord,POLITICS,9/17/2017 0:00,-0.979015946
Trump Marveled At Historic Hurricanes — Until Someone Brought Up Climate Change,POLITICS,9/14/2017 0:00,0.990381181
Will The Trump Administration Ever Acknowledge Climate Change?,POLITICS,9/13/2017 0:00,-0.997216105
"Honor The Past, Focus On The Future: 9/11 And Climate Change",POLITICS,9/12/2017 0:00,0.999273241
The White House Really Doesn't Want To Talk About Climate Change And Hurricanes,POLITICS,9/12/2017 0:00,-0.996969759
Neil deGrasse Tyson Destroys Climate Change Deniers' Favorite Argument In 1 Tweet,SCIENCE,9/11/2017 0:00,-0.999114335
Sikh Canadian Politician Brilliantly Foils Racist Woman During Event,WORLD NEWS,9/10/2017 0:00,0.997515917
No Place For Climate Change Deniers To Hide,POLITICS,9/10/2017 0:00,-0.998515904
Miami Mayor To Donald Trump: It's Time To Talk About Climate Change,POLITICS,9/9/2017 0:00,0.996791661
"With Revolutionary Battery Tech, We Can Shift Global Energy To Renewables, Says Bill Joy",THE WORLDPOST,9/6/2017 0:00,0.999224782
America Needs Dreamers To Fuel The 21st Century Economy,POLITICS,9/5/2017 0:00,0.642645776
Energy Department Official Who Called Obama A 'Kenyan Creampuff' Resigns,POLITICS,9/1/2017 0:00,-0.999167442
Kellyanne Conway Blasts Chris Cuomo For Harvey Climate Change Question,POLITICS,8/31/2017 0:00,-0.974220991
California's Multi-Front Fight On Climate,POLITICS,8/29/2017 0:00,0.990869284
The Working Class Revolt Is Still Boiling,POLITICS,8/29/2017 0:00,-0.994958699
Trump's Climate Denial Means Hurricane Harvey Relief Funds Will Likely Be Wasted,POLITICS,8/28/2017 0:00,-0.999599278
"Exxon Mobil 'Misled' Public On Climate Change For 40 Years, Harvard Study Finds",BUSINESS,8/24/2017 0:00,-0.996157229
Chris Christie Leaves A Trumpian Legacy On Climate Change. But It Won’t Last.,POLITICS,8/22/2017 0:00,-0.997018933
Trump Administration Dissolves Federal Climate Advisory Committee,POLITICS,8/21/2017 0:00,-0.994890928
The Hate That Grows In Our Soil,POLITICS,8/17/2017 0:00,-0.998990476
The Testosterone-Fueled Presidency,POLITICS,8/16/2017 0:00,-0.622644246
Trump Scraps Obama-Era Rule To Protect Infrastructure From Climate-Change Flooding,POLITICS,8/15/2017 0:00,-0.988873363
"Economic Anxiety, Distrust Of Government Fuel Gold Rush",POLITICS,8/11/2017 0:00,-0.993439972
"Readers Respond To Trump's 'Fire And Fury' Remark, Climate Change Report And More",POLITICS,8/11/2017 0:00,0.960545957
How To Thaw The Climate Conflict,POLITICS,8/9/2017 0:00,-0.569209933
EPA Chief Scott Pruitt Avoids Ordinary Citizens On First Trip To Oil-Rich North Dakota,POLITICS,8/9/2017 0:00,-0.934439242
Cable Tells U.S. Diplomats To Sidestep Questions On Re-Engaging In Paris Climate Deal,POLITICS,8/8/2017 0:00,0.980868042
Tuesday's Morning Email: Federal Scientists' Report Warns Of Dramatic Impact Of U.S. Climate Change,POLITICS,8/8/2017 0:00,-0.761663437
Trump Team Announces Oil-Friendly Strategy For Protecting Sage Grouse,POLITICS,8/8/2017 0:00,0.8901757
Trump Doesn’t Want To Tell You If He’s Playing Golf. (Spoiler: He Is.),POLITICS,8/7/2017 0:00,-0.962303579
The Climate Bomb Lurking Under Arctic Permafrost,WORLD NEWS,8/3/2017 0:00,-0.968485832
"There's Almost No Chance Of Meeting Paris Climate Goals, Warns Grim New Study",WORLD NEWS,8/2/2017 0:00,-0.999652147
The Booming Wind Energy Industry Might Finally Break Its Massachusetts Hex,POLITICS,8/2/2017 0:00,0.889722109
Energy Department Scientists Barred From Attending Nuclear Power Conference,POLITICS,8/1/2017 0:00,-0.946070671
Australian Police Foil Apparent Terrorist Plot To Take Down Plane,WORLD NEWS,7/30/2017 0:00,0.686751842
Hackers Crack Voting Machines Within Minutes At DEF CON In Vegas,POLITICS,7/29/2017 0:00,-0.997553885
Reluctant States Raise Gas Taxes to Repair Roads,POLITICS,7/26/2017 0:00,-0.975760818
"No More New Gas and Diesel Cars From 2040, U.K. Vows",WORLD NEWS,7/26/2017 0:00,-0.993295729
"In Philippines, Climate Change And Conflict Both Conspire Against Rural Women",WORLD NEWS,7/25/2017 0:00,-0.629545033
"California Will Officially Keep Fighting Climate Change, Even If Trump Won’t",POLITICS,7/25/2017 0:00,0.995504439
Resurrecting Ancient Wines That Can Survive Climate Change,SCIENCE,7/24/2017 0:00,0.998576999
"In Fukushima Milestone, Underwater Robot Likely Finds Melted Nuclear Fuel",WORLD NEWS,7/23/2017 0:00,-0.959799707
"Anti-Vaxxers, Climate Deniers And Fear In The Age Of Uncertainty",POLITICS,7/22/2017 0:00,-0.982705176
Northeast States Talk Big On Climate. This Is Their First Serious Test.,POLITICS,7/22/2017 0:00,0.945015192
Boss Of Coal-Hauling Railroad Says 'Fossil Fuels Are Dead',BUSINESS,7/20/2017 0:00,-0.999689102
How Climate Change Is Spurring Wildfires In Alaska And The Northwest Territories,WORLD NEWS,7/19/2017 0:00,-0.952501059
Kids Suing Trump Over Climate Change Get A Boost From Grandpa,POLITICS,7/18/2017 0:00,0.995725393
"As Another Smog Season Looms, India Must Act Soon To Keep Delhi From Gasping",WORLD NEWS,7/18/2017 0:00,-0.995973885
'Because... Climate Change',POLITICS,7/15/2017 0:00,-0.945778847
"For Pakistan, China's Huge Energy Investments May Have Serious Political Costs",WORLD NEWS,7/14/2017 0:00,-0.993976831
"Pride In Mental Health: An Interview With LGBT Activists, Cole Ledford And Dior Vargas",IMPACT,7/14/2017 0:00,0.99269098
Emmanuel Macron Folds: I 'Respect' Donald Trump Ditching Paris Climate Agreement,WORLD NEWS,7/13/2017 0:00,-0.880200863
Dem Senator: GOP Frustration With Donald Trump 'Ready To Boil Over',POLITICS,7/13/2017 0:00,-0.997390926
Extreme Weather Takes A Toll On Wheat Harvests. Climate Change Will Make It Worse.,POLITICS,7/12/2017 0:00,-0.999736607
Making Infrastructure Great Again Means Acknowledging Climate Change,POLITICS,7/12/2017 0:00,0.999553144
Trump Offers Low-Energy Defense Of His 'High-Quality' Son,POLITICS,7/11/2017 0:00,-0.995877504
Rex Tillerson Travels To Turkey To Be Honored By The Oil Industry,POLITICS,7/10/2017 0:00,0.995937824
G-20 Communique Exposes Divide With U.S. On Climate Policy,WORLD NEWS,7/8/2017 0:00,-0.581067204
Everyone Should Sell Their Fossil Fuel Stocks,BUSINESS,7/8/2017 0:00,-0.99265337
"Interior Chief Signs Order To Boost Oil, Gas Development On Federal Lands",POLITICS,7/6/2017 0:00,0.917459369
California Will Hold Its Own Global Climate Summit As Trump Refuses To Act,POLITICS,7/6/2017 0:00,-0.923963964
We're Still In? Business Has Much More To Do If It Wants To Be A Climate Leader,BUSINESS,7/6/2017 0:00,-0.998558342
Auschwitz Memorial Slams GOP Congressman For Recording Video Inside Gas Chamber,POLITICS,7/5/2017 0:00,-0.983068168
Report Fuels Anthony Kennedy Retirement Rumors,POLITICS,7/3/2017 0:00,-0.961541712
Myths And Money Behind Trump’s Energy Plan,POLITICS,7/3/2017 0:00,-0.893500805
Stephen Hawking: Trump's Climate Policies Could Turn Earth Into Venus,SCIENCE,7/3/2017 0:00,-0.84964776
Merkel Vows To Fight Trump Over Action On Climate Change,WORLD NEWS,6/30/2017 0:00,0.971319437
"EPA Plans New Climate Science ‘Critique,’ Swapping Peer Review For Red Vs. Blue Politics",POLITICS,6/30/2017 0:00,-0.981841207
Experts Have A Plan To Beat Climate Change Even If Donald Trump Won't Help,POLITICS,6/30/2017 0:00,0.535268605
Angela Merkel Vows G20 Won’t Bow To Trump On Climate Change,POLITICS,6/30/2017 0:00,0.936023295
"ExxonMobil Talks A Good Game, But It’s Still Funding Climate Science Deniers",POLITICS,6/30/2017 0:00,0.617824495
Chinese Province Larger Than Texas Just Ran For An Entire Week On Only Renewable Energy,WORLD NEWS,6/29/2017 0:00,-0.997863829
"By 2090, The Paris Climate Pact Could Save Thousands Of U.S. Lives Each Year",POLITICS,6/29/2017 0:00,0.666058779
Gulf Crisis Stalemate Fuels Fears In Muslim Asia,WORLD NEWS,6/29/2017 0:00,-0.974312246
Energy Week Is Energy Weak,POLITICS,6/29/2017 0:00,-0.999750674
Most People Don't See How Climate Change Is Affecting Their Lives — And That's A Problem,SCIENCE,6/29/2017 0:00,-0.998009026
'You Are A Climate Denier': Protesters Interrupt Rick Perry's Speech At Energy Conference,POLITICS,6/28/2017 0:00,-0.980585277
Rick Perry Joins List Of Officials Who Won't Say If Trump Believes In Climate Change,POLITICS,6/27/2017 0:00,0.968933105
"Mayors Have Message For Donald Trump: If You Won’t Lead U.S. Climate Fight, We Will",POLITICS,6/27/2017 0:00,0.95912838
Local Actions Lead The Global Efforts To Address Climate Change,IMPACT,6/27/2017 0:00,0.998521864
Don't Be Fooled By The Gentler Tone Of Charles Koch's Climate-Change Denial,POLITICS,6/26/2017 0:00,0.993275642
Climate Change Could Threaten Up To 2 Billion Refugees By 2100,POLITICS,6/26/2017 0:00,-0.986898422
How The Gas Industry Can Help Fight Climate Change In Siberia,THE WORLDPOST,6/26/2017 0:00,0.996133804
Oil Tanker Explosion Kills 146 People In Pakistan,WORLD NEWS,6/25/2017 0:00,-0.99762255
Mayors Could Shift Nearly 42 Percent Of U.S. Electricity To Renewables By 2035,POLITICS,6/23/2017 0:00,-0.90824157
The Trash Incinerator Industry Is Trying To Tank A Massive Renewable-Energy Effort,POLITICS,6/23/2017 0:00,-0.998930037
If Trump And Modi Talk Climate,THE WORLDPOST,6/22/2017 0:00,-0.841787159
Government Action Isn't Enough For Climate Change. The Private Sector Can Cut Billions Of Tons Of Carbon,WORLD NEWS,6/22/2017 0:00,-0.990313649
Rick Perry Gets Schooled On Climate Change,POLITICS,6/21/2017 0:00,-0.975084484
Texas Group That Fueled Trump Voter Fraud Claim Scales Back 2016 Election Audit,POLITICS,6/21/2017 0:00,-0.962439597
Al Franken Butts Heads With Interior Secretary Over Climate Change,POLITICS,6/20/2017 0:00,-0.994005024
Energy Chief Rick Perry Denies Carbon Dioxide Is Driving Climate Change,POLITICS,6/19/2017 0:00,-0.875610054
"Insurers Talk A Lot About Climate Change, But Most Still Do Business In Coal",POLITICS,6/19/2017 0:00,-0.726153195
Trump’s Attack On Renewable Energy,POLITICS,6/19/2017 0:00,0.530297756
"Federal Pullback, Climate Change Could Boost State Spending On Disasters",POLITICS,6/19/2017 0:00,-0.963259697
How World Cities Moving Forward On Climate Change Leave The U.S. President Behind,WORLD NEWS,6/15/2017 0:00,-0.936490178
Trump Tells Mayor Of Sinking U.S. Island Not To Worry About Climate Change,POLITICS,6/14/2017 0:00,0.998305082
Interior Department Scrubs Climate Change From Agency Website. Again.,POLITICS,6/13/2017 0:00,-0.997389734
"Seeking Energy Security, Poland Welcomes U.S. Natural Gas But Defends Coal Power",WORLD NEWS,6/13/2017 0:00,-0.79528439
Scott Pruitt Leaves G7 Climate Meeting More Than A Day Early,POLITICS,6/12/2017 0:00,-0.970315814
"World Order Could Hinge On Solving The Climate Crisis, Security Experts Warn",POLITICS,6/9/2017 0:00,-0.986670315
For-Profit College Barons In Vegas: Have They Hit The Jackpot?,POLITICS,6/8/2017 0:00,-0.998600781
Trump's Climate Withdrawal Is An Impeachable Offense,POLITICS,6/8/2017 0:00,-0.99801898
"As Trump Bails On Paris Accord, China Turns To A Different Climate Ally: California",POLITICS,6/7/2017 0:00,0.994110405
"The U.S. Is Already Falling Behind On Future Energy Technology, Generals Warn",POLITICS,6/7/2017 0:00,-0.99595499
Scott Pruitt (Sort Of) Answers Whether Trump Believes In Climate Change,POLITICS,6/6/2017 0:00,-0.89414686
The Execs Bashing Trump’s Paris Withdrawal Are Also Funding Climate-Change Deniers,POLITICS,6/6/2017 0:00,-0.977027774
Trump Administration Could Permit Oil Companies To ‘Assault' Marine Life,POLITICS,6/6/2017 0:00,-0.988118827
Climate Change And The Minnesota Governor’s Race,POLITICS,6/6/2017 0:00,0.749177873
Trudeau Reaffirms Climate Change Fight Will Go On Despite Trump,WORLD NEWS,6/5/2017 0:00,0.992620468
Top U.S. Diplomat In China Quits Over Donald Trump's Climate Policy,POLITICS,6/5/2017 0:00,-0.998930514
Trump's Interior Secretary Spoke To Oil Trade Group At Trump Hotel,POLITICS,6/5/2017 0:00,0.814806402
We’ll Always Have Paris: Trump’s Impact On The Climate Agreement,POLITICS,6/5/2017 0:00,0.999002993
Trump’s EPA Chief Still Not Saying If Trump Believes Climate Change Is Real,POLITICS,6/4/2017 0:00,-0.99616468
"While President Trump Withdraws From The Paris Climate Agreement, Teenagers Like Myself are Fighting the Climate Crisis Head-On",IMPACT,6/4/2017 0:00,0.730759263
We (Still) Don’t Know If Trump Believes In Climate Change,POLITICS,6/3/2017 0:00,-0.991333187
Michael Bloomberg Pledges $15 Million For Paris Climate Pact,POLITICS,6/3/2017 0:00,-0.816605866
U.N. Ambassador Nikki Haley Says Donald Trump Thinks The Climate Is Changing,POLITICS,6/3/2017 0:00,-0.930069566
France Trolls Trump With 'Corrected' Video On Paris Climate Accord,POLITICS,6/3/2017 0:00,-0.992830694
Disaster Branding: The Importance Of Naming Climate Disasters After Trump,POLITICS,6/3/2017 0:00,-0.967203259
World Pledges To Save 'Mother Earth' Despite Trump's Snub To Climate Pact,WORLD NEWS,6/2/2017 0:00,0.979863584
The White House Still Won’t Say If Trump Believes In Climate Change,POLITICS,6/2/2017 0:00,-0.987471521
"As Donald Trump Pulls Out Of Paris Pact, Eyes Turn To China To Lead Climate Fight",POLITICS,6/2/2017 0:00,0.977333546
"Actually, Mike Pence, Climate Change Has Nothing To Do With A 'Liberal' Agenda",POLITICS,6/2/2017 0:00,-0.95780766
CNN Reporter Jim Acosta Slams EPA Chief On Climate Change Denial,POLITICS,6/2/2017 0:00,-0.994838655
Donald Trump Hits The Retweet Button Hard To Justify Paris Climate Deal Exit,POLITICS,6/2/2017 0:00,-0.998607576
9 Times Donald Trump Showed He Doesn't Understand The Climate Pact He Just Quit,POLITICS,6/2/2017 0:00,-0.999629021
Trump’s EPA Chief Rebukes Critics As ‘Climate Exaggerators’ After Quitting Paris Accord,POLITICS,6/2/2017 0:00,-0.981374681
White House Protesters Shame Donald Trump Over Paris Climate Deal,POLITICS,6/2/2017 0:00,-0.997530282
Arnold Schwarzenegger Tears Into Donald Trump Over Paris Climate Deal Withdrawal,POLITICS,6/2/2017 0:00,0.75873214
The Three Most Flagrant Falsehoods In Trump's Climate Speech,POLITICS,6/2/2017 0:00,-0.991739392
Scott Pruitt Won't Say If Donald Trump Still Thinks Climate Change Is A Hoax,POLITICS,6/1/2017 0:00,-0.991210341
"Ravaged By Climate Change, The Great Barrier Reef May Never Be The Same",WORLD NEWS,6/1/2017 0:00,-0.998036087
Trump To Announce Decision On Global Climate Deal On Thursday,POLITICS,6/1/2017 0:00,0.991538346
Vatican Sees U.S. Climate Accord Withdrawal As 'Huge Slap In The Face',POLITICS,6/1/2017 0:00,-0.993054569
Neil deGrasse Tyson Burns Donald Trump Over Possible Paris Climate Deal Withdrawal,SCIENCE,6/1/2017 0:00,0.880197227
Climate Change Drives Domestic Violence In Fiji,WORLD NEWS,6/1/2017 0:00,-0.991483748
The Weather Channel Is Not Holding Back When It Comes To Climate Change,POLITICS,6/1/2017 0:00,0.979962349
"With Trump Going AWOL On Climate, California Governor Seeks China As An Ally",THE WORLDPOST,6/1/2017 0:00,-0.962011337
Paris Climate Agreement Withdrawal Is Golden Ticket For Future Elections,POLITICS,6/1/2017 0:00,-0.544897676
Republicans Who Support Combating Climate Change Urge Trump To Stay In Paris Deal,POLITICS,5/31/2017 0:00,-0.797714233
Donald Trump Reportedly Plans To Withdraw From Paris Climate Deal,POLITICS,5/31/2017 0:00,-0.965679884
Exxon Shareholders Push Company To Be More Transparent About Climate Risks,BUSINESS,5/31/2017 0:00,-0.99814868
UPDATE: Elon Musk To Stop Advising Trump As U.S. Departs Paris Climate Accord,POLITICS,5/31/2017 0:00,-0.990557075
Sean Spicer Can't Answer Whether Trump Believes In Man-Made Climate Change,POLITICS,5/30/2017 0:00,-0.998663306
"GOP Rep. Says He's Not A Climate-Change Denier, Then Casts Doubt On Basic Fact",POLITICS,5/30/2017 0:00,-0.995085776
Jared Kushner Probably Isn't Going To Save The Paris Climate Deal,POLITICS,5/29/2017 0:00,-0.99969244
Report: Trump Tells 'Confidants' U.S. Will leave Paris Climate Deal,POLITICS,5/28/2017 0:00,-0.939748406
2 Top GOP Officials Offer Mixed Messages On Future Of Paris Climate Deal,POLITICS,5/28/2017 0:00,-0.93620801
"Trump And Other Leaders Clash On Trade, Climate At G7",WORLD NEWS,5/26/2017 0:00,-0.97377038
Climate Change Is Turning Antarctica Green,POLITICS,5/24/2017 0:00,0.998321354
Elon Musk Is 'Cautiously Optimistic' After Talking To Trump About Paris Climate Pact,POLITICS,5/23/2017 0:00,0.996548712
Oil Giant Shell Warns U.S. Not To Withdraw From Paris Accord On Climate,POLITICS,5/22/2017 0:00,0.949167967
Trump Deputy Interior Pick Gets A Lashing On Climate Change,POLITICS,5/18/2017 0:00,-0.979050219
"Embroiled In Controversies, Trump Seeks Boost On Foreign Trip",THE WORLDPOST,5/17/2017 0:00,-0.875231743
Investigation Shows Yale Isn’t The Climate-Conscious Investor It Claims To Be,POLITICS,5/16/2017 0:00,-0.996506631
Rex Tillerson Signs Declaration Calling Climate Change Threat To The Arctic,POLITICS,5/12/2017 0:00,-0.83415401
"Amid DOJ Turmoil, Jeff Sessions Honored By Police Union Boss Some Dub A 'Noisy Troll’",POLITICS,5/12/2017 0:00,-0.995278955
"FBI In Turmoil Over Comey Firing, Scramble On For New Chief",POLITICS,5/10/2017 0:00,-0.997494221
3 Republicans Defect To Reject Bill To Repeal Obama-Era Greenhouse Gas Rule,POLITICS,5/10/2017 0:00,-0.980743349
"Chicago Reminds Trump's EPA That When It Comes To Climate Change, The Internet Never Forgets",POLITICS,5/9/2017 0:00,0.998451233
Suit Seeks Info About Bullying Of Federal Workers Over Climate Change,POLITICS,5/2/2017 0:00,-0.991599798
There Is A Conservative Approach To Climate Change,POLITICS,5/1/2017 0:00,-0.519070387
"Thousands March In Washington, D.C. Heat To Demand Trump Act On Climate Change",POLITICS,4/29/2017 0:00,0.981613159
"In NYC, Birthplace Of Climate March, A Reminder Of Who Suffers Most From Pollution",POLITICS,4/29/2017 0:00,0.895717144
EPA Purges Pages That Highlight Climate Change From Its Website,POLITICS,4/29/2017 0:00,-0.984398842
Here Are Some Of The Best Signs From The People's Climate March,POLITICS,4/29/2017 0:00,0.998673081
Thousands Are Flocking To Washington This Weekend To Demand Climate Action,POLITICS,4/28/2017 0:00,0.998969674
