headline,category,date,source,sentiment,sentiment_score
Energy Company Tied To Major Trump Donor Feuds With San Juan Mayor Over Business Deal,POLITICS,2017-10-25 00:00:00,HuffPost,POSITIVE,0.8624321818351746
Here's A List Of Climate-Change Deniers The EPA May Be Considering For Its ‘Red Team’ Debate,POLITICS,2017-10-25 00:00:00,HuffPost,NEGATIVE,0.9938442707061768
"Memo To EPA Chief Pruitt: Let's End Subsidies For Fossil Fuels, Not Renewables",POLITICS,2017-10-24 00:00:00,HuffPost,NEGATIVE,0.9947708249092102
"Trump Should Tackle Climate If He Wants To Save Billions, Congressional Report Says",POLITICS,2017-10-24 00:00:00,HuffPost,NEGATIVE,0.9815371632575989
U.S. Is Officially The Only Country Besides Syria Not To Support Paris Climate Deal,WORLD NEWS,2017-10-24 00:00:00,HuffPost,POSITIVE,0.988642156124115
"Big Business Is Moving Too Slowly On Climate Change, Tracking Group Finds",IMPACT,2017-10-23 00:00:00,HuffPost,NEGATIVE,0.9995787739753723
Man Who Turned His Guns In After Las Vegas Should Be A National Story,POLITICS,2017-10-23 00:00:00,HuffPost,NEGATIVE,0.8361639976501465
EPA Abruptly Blocks 3 Agency Scientists From Giving Talks On Climate Change,POLITICS,2017-10-23 00:00:00,HuffPost,NEGATIVE,0.999599277973175
Roy Moore Is An Outspoken Fundamentalist About Everything But Climate Change,POLITICS,2017-10-23 00:00:00,HuffPost,POSITIVE,0.9983558058738708
These 5 U.S. Towns Are Powered Entirely By Renewable Energy,IMPACT,2017-10-21 00:00:00,HuffPost,POSITIVE,0.9987542629241943
Senate Republicans Block Measure To Protect Arctic Wildlife Refuge From Oil Drilling,POLITICS,2017-10-20 00:00:00,HuffPost,NEGATIVE,0.9607332944869995
Progressives' Anger Over Key Committee Appointments Roils Democratic Party Meeting,POLITICS,2017-10-20 00:00:00,HuffPost,NEGATIVE,0.994220495223999
Chinese President Xi Jinping's Climate Change Remarks Sure Seem To Be Aimed At Trump,WORLD NEWS,2017-10-18 00:00:00,HuffPost,NEGATIVE,0.9875612854957581
Chicago Is Fighting Climate Change No Matter What Trump Says,IMPACT,2017-10-12 00:00:00,HuffPost,POSITIVE,0.9103803038597107
Climate Change And The Migration Crisis,WORLD NEWS,2017-10-11 00:00:00,HuffPost,NEGATIVE,0.8477360010147095
France’s Biggest Bank Becomes The First To Cut Off Funding For Natural Gas Fracking,POLITICS,2017-10-11 00:00:00,HuffPost,NEGATIVE,0.9848917722702026
Bipartisan Bill Introduced To Ban Bump Stocks After Las Vegas Shooting,POLITICS,2017-10-10 00:00:00,HuffPost,POSITIVE,0.8892543315887451
"At Ground Zero For Climate Change, People Think Donald Trump’s Denial Is Insane",POLITICS,2017-10-10 00:00:00,HuffPost,NEGATIVE,0.9928830862045288
Trump Axes Climate Plan As The World Burns,POLITICS,2017-10-10 00:00:00,HuffPost,NEGATIVE,0.9519193172454834
The Jobs From The North Dakota “Oil Miracle” Have Disappeared,BUSINESS,2017-10-10 00:00:00,HuffPost,NEGATIVE,0.9996563196182251
"Mourning The Sad Trump Truth, And How Vegas Snapped Me Out Of It",POLITICS,2017-10-08 00:00:00,HuffPost,NEGATIVE,0.9164078831672668
Pittsburgh’s Mayor Calls For ‘An American Marshall Plan’ For Clean Energy,POLITICS,2017-10-07 00:00:00,HuffPost,NEGATIVE,0.5274222493171692
The Auto Industry Needs To Keep Its Word On Fuel Economy Standards,POLITICS,2017-10-06 00:00:00,HuffPost,NEGATIVE,0.9994025230407715
Could The Bloodbath In Las Vegas Finally Kill Off The NRA's Lies?,POLITICS,2017-10-05 00:00:00,HuffPost,NEGATIVE,0.9985712766647339
The Night Vegas Cried,POLITICS,2017-10-05 00:00:00,HuffPost,NEGATIVE,0.9163004755973816
Whistleblower Speaks Out: Morale At Interior Department Is 'In The Toilet',POLITICS,2017-10-05 00:00:00,HuffPost,NEGATIVE,0.9957171082496643
The Republicans' Non-Response To The Las Vegas Shooting,POLITICS,2017-10-05 00:00:00,HuffPost,NEGATIVE,0.9954839944839478
Trump Administration To Propose Scrapping Major Obama-Era Climate Change Policy,POLITICS,2017-10-05 00:00:00,HuffPost,NEGATIVE,0.9795325398445129
Momentum Grows In Congress For 'Bump Stock' Ban After Las Vegas Shooting,POLITICS,2017-10-04 00:00:00,HuffPost,POSITIVE,0.993886411190033
Las Vegas Investigation Focuses On Paddock’s Finances And Travel: Sources,POLITICS,2017-10-04 00:00:00,HuffPost,POSITIVE,0.9938593506813049
Las Vegas Casino Workers Recognize Stephen Paddock: 'I Wish I Had Never Seen His Face',POLITICS,2017-10-04 00:00:00,HuffPost,NEGATIVE,0.9464127421379089
Did You Donate To The NRA In The Wake Of The Las Vegas Attack?,POLITICS,2017-10-04 00:00:00,HuffPost,NEGATIVE,0.9948481321334839
Steve Scalise On Las Vegas Shooting: It Has 'Fortified' My Support For Gun Rights,POLITICS,2017-10-04 00:00:00,HuffPost,POSITIVE,0.9795509576797485
Las Vegas Shooter Opens And Deepens Old Wounds,POLITICS,2017-10-04 00:00:00,HuffPost,NEGATIVE,0.9702968001365662
The U.S. Is Breaking Clean Energy Records Even As Trump Doubles Down On Fossil Fuels,IMPACT,2017-10-04 00:00:00,HuffPost,POSITIVE,0.9987486600875854
An Open Letter To Bill O'Reilly About His Dystopian Take On The Las Vegas Shooting,POLITICS,2017-10-03 00:00:00,HuffPost,POSITIVE,0.9460767507553101
Longtime Gun Owner Ashton Kutcher Says 'Enough Is Enough' After Vegas Massacre,POLITICS,2017-10-03 00:00:00,HuffPost,NEGATIVE,0.8368222713470459
Iconic Landmarks Go Dark In Honor Of Las Vegas Massacre Victims,WORLD NEWS,2017-10-03 00:00:00,HuffPost,POSITIVE,0.5853210091590881
Fuel Deliveries Finally Start To Arrive In Hurricane-Damaged Puerto Rico,WORLD NEWS,2017-10-03 00:00:00,HuffPost,NEGATIVE,0.9694209694862366
Russian Hacking Fuels Return To Paper Ballots,POLITICS,2017-10-03 00:00:00,HuffPost,NEGATIVE,0.9965869188308716
"Let Not The Americans Of Las Vegas Die In Vain, Too",POLITICS,2017-10-03 00:00:00,HuffPost,POSITIVE,0.9419297575950623
Tuesday's Morning Email: How The Las Vegas Mass Shooting Unfolded,POLITICS,2017-10-03 00:00:00,HuffPost,NEGATIVE,0.7996340990066528
Hillary Clinton On Las Vegas Shooting: 'We Must Stand Up To The NRA',POLITICS,2017-10-02 00:00:00,HuffPost,POSITIVE,0.9942981600761414
Sandy Hook Mother Tears Into Congress After Las Vegas Massacre,POLITICS,2017-10-02 00:00:00,HuffPost,NEGATIVE,0.9765053987503052
The Oil Industry Needs Taxpayers To Prop Up Nearly Half Of Its New U.S. Drilling,POLITICS,2017-10-02 00:00:00,HuffPost,NEGATIVE,0.9983383417129517
"Monday's Morning Email: At Least 50 Dead, 200 Injured In Las Vegas Mass Shooting",POLITICS,2017-10-02 00:00:00,HuffPost,NEGATIVE,0.9909293055534363
"The Message From Las Vegas (And Boston, Orlando And San Bernardino) Is Loud And Clear",POLITICS,2017-10-02 00:00:00,HuffPost,POSITIVE,0.9967605471611023
Las Vegas Shooting Leads To Renewed Scrutiny Of GOP Push To Deregulate Silencers,POLITICS,2017-10-02 00:00:00,HuffPost,NEGATIVE,0.9869895577430725
Las Vegas Officials Create GoFundMe Page For Shooting Victims,IMPACT,2017-10-02 00:00:00,HuffPost,NEGATIVE,0.9942420125007629
Here’s How A Guy Can Stroll Into A Las Vegas Hotel With An Arsenal,POLITICS,2017-10-02 00:00:00,HuffPost,POSITIVE,0.9954283237457275
It's Completely Legal To Walk Around Las Vegas With A Machine Gun,POLITICS,2017-10-02 00:00:00,HuffPost,POSITIVE,0.5611879825592041
Here's Why Authorities Aren't Calling The Las Vegas Massacre An Act Of Terrorism,POLITICS,2017-10-02 00:00:00,HuffPost,NEGATIVE,0.9912624359130859
Journalists And Pundits Praise Trump's Response To Las Vegas Shooting As 'Very Presidential',POLITICS,2017-10-02 00:00:00,HuffPost,POSITIVE,0.9964859485626221
Google And Facebook Amplify Far-Right Disinformation Campaigns After Las Vegas Shooting,POLITICS,2017-10-02 00:00:00,HuffPost,NEGATIVE,0.9886554479598999
Gun Stocks Climb After Las Vegas Shooting,BUSINESS,2017-10-02 00:00:00,HuffPost,NEGATIVE,0.9940746426582336
Ryan Zinke Snaps At Heckler During Speech On Energy Dominance,POLITICS,2017-09-29 00:00:00,HuffPost,NEGATIVE,0.948284387588501
Trump's Bait-And-Switch On The Renewable Fuel Standard,POLITICS,2017-09-26 00:00:00,HuffPost,POSITIVE,0.9721632599830627
"His Country Destroyed By Hurricanes, Dominica PM Implores Climate Change Action",WORLD NEWS,2017-09-25 00:00:00,HuffPost,POSITIVE,0.9645881056785583
We Need A Government Capable Of Building Climate-Resilient Infrastructure,POLITICS,2017-09-25 00:00:00,HuffPost,NEGATIVE,0.985850989818573
Trump's Whole Approach To Health Care Boiled Down To One Tweet,POLITICS,2017-09-21 00:00:00,HuffPost,NEGATIVE,0.9823417067527771
The US And Syria Are Now The Only Countries To Reject The Paris Climate Accord,POLITICS,2017-09-20 00:00:00,HuffPost,POSITIVE,0.961089551448822
EPA Chief Seems Happy To Answer Fox News' Softball Questions On Climate Change,POLITICS,2017-09-19 00:00:00,HuffPost,POSITIVE,0.9966136813163757
America Is Doubling Down On Climate Progress,POLITICS,2017-09-18 00:00:00,HuffPost,NEGATIVE,0.9979998469352722
"That Climate 'Scandal' Rep. Lamar Smith Promoted Was, Indeed, Fake News",POLITICS,2017-09-18 00:00:00,HuffPost,NEGATIVE,0.9972243309020996
Rex Tillerson Says U.S. Could Stay In Paris Climate Accord,POLITICS,2017-09-17 00:00:00,HuffPost,NEGATIVE,0.9790159463882446
Trump Marveled At Historic Hurricanes — Until Someone Brought Up Climate Change,POLITICS,2017-09-14 00:00:00,HuffPost,POSITIVE,0.9903811812400818
Will The Trump Administration Ever Acknowledge Climate Change?,POLITICS,2017-09-13 00:00:00,HuffPost,NEGATIVE,0.9972161054611206
"Honor The Past, Focus On The Future: 9/11 And Climate Change",POLITICS,2017-09-12 00:00:00,HuffPost,POSITIVE,0.9992732405662537
The White House Really Doesn't Want To Talk About Climate Change And Hurricanes,POLITICS,2017-09-12 00:00:00,HuffPost,NEGATIVE,0.9969697594642639
Neil deGrasse Tyson Destroys Climate Change Deniers' Favorite Argument In 1 Tweet,SCIENCE,2017-09-11 00:00:00,HuffPost,NEGATIVE,0.9991143345832825
Sikh Canadian Politician Brilliantly Foils Racist Woman During Event,WORLD NEWS,2017-09-10 00:00:00,HuffPost,POSITIVE,0.9975159168243408
No Place For Climate Change Deniers To Hide,POLITICS,2017-09-10 00:00:00,HuffPost,NEGATIVE,0.9985159039497375
Miami Mayor To Donald Trump: It's Time To Talk About Climate Change,POLITICS,2017-09-09 00:00:00,HuffPost,POSITIVE,0.996791660785675
"With Revolutionary Battery Tech, We Can Shift Global Energy To Renewables, Says Bill Joy",THE WORLDPOST,2017-09-06 00:00:00,HuffPost,POSITIVE,0.9992247819900513
America Needs Dreamers To Fuel The 21st Century Economy,POLITICS,2017-09-05 00:00:00,HuffPost,POSITIVE,0.6426457762718201
Energy Department Official Who Called Obama A 'Kenyan Creampuff' Resigns,POLITICS,2017-09-01 00:00:00,HuffPost,NEGATIVE,0.9991674423217773
Kellyanne Conway Blasts Chris Cuomo For Harvey Climate Change Question,POLITICS,2017-08-31 00:00:00,HuffPost,NEGATIVE,0.9742209911346436
California's Multi-Front Fight On Climate,POLITICS,2017-08-29 00:00:00,HuffPost,POSITIVE,0.9908692836761475
The Working Class Revolt Is Still Boiling,POLITICS,2017-08-29 00:00:00,HuffPost,NEGATIVE,0.9949586987495422
Trump's Climate Denial Means Hurricane Harvey Relief Funds Will Likely Be Wasted,POLITICS,2017-08-28 00:00:00,HuffPost,NEGATIVE,0.999599277973175
"Exxon Mobil 'Misled' Public On Climate Change For 40 Years, Harvard Study Finds",BUSINESS,2017-08-24 00:00:00,HuffPost,NEGATIVE,0.9961572289466858
Chris Christie Leaves A Trumpian Legacy On Climate Change. But It Won’t Last.,POLITICS,2017-08-22 00:00:00,HuffPost,NEGATIVE,0.9970189332962036
Trump Administration Dissolves Federal Climate Advisory Committee,POLITICS,2017-08-21 00:00:00,HuffPost,NEGATIVE,0.9948909282684326
The Hate That Grows In Our Soil,POLITICS,2017-08-17 00:00:00,HuffPost,NEGATIVE,0.9989904761314392
The Testosterone-Fueled Presidency,POLITICS,2017-08-16 00:00:00,HuffPost,NEGATIVE,0.6226442456245422
Trump Scraps Obama-Era Rule To Protect Infrastructure From Climate-Change Flooding,POLITICS,2017-08-15 00:00:00,HuffPost,NEGATIVE,0.9888733625411987
"Economic Anxiety, Distrust Of Government Fuel Gold Rush",POLITICS,2017-08-11 00:00:00,HuffPost,NEGATIVE,0.9934399724006653
"Readers Respond To Trump's 'Fire And Fury' Remark, Climate Change Report And More",POLITICS,2017-08-11 00:00:00,HuffPost,POSITIVE,0.9605459570884705
How To Thaw The Climate Conflict,POLITICS,2017-08-09 00:00:00,HuffPost,NEGATIVE,0.5692099332809448
EPA Chief Scott Pruitt Avoids Ordinary Citizens On First Trip To Oil-Rich North Dakota,POLITICS,2017-08-09 00:00:00,HuffPost,NEGATIVE,0.9344392418861389
Cable Tells U.S. Diplomats To Sidestep Questions On Re-Engaging In Paris Climate Deal,POLITICS,2017-08-08 00:00:00,HuffPost,POSITIVE,0.9808680415153503
Tuesday's Morning Email: Federal Scientists' Report Warns Of Dramatic Impact Of U.S. Climate Change,POLITICS,2017-08-08 00:00:00,HuffPost,NEGATIVE,0.7616634368896484
Trump Team Announces Oil-Friendly Strategy For Protecting Sage Grouse,POLITICS,2017-08-08 00:00:00,HuffPost,POSITIVE,0.8901757001876831
Trump Doesn’t Want To Tell You If He’s Playing Golf. (Spoiler: He Is.),POLITICS,2017-08-07 00:00:00,HuffPost,NEGATIVE,0.9623035788536072
The Climate Bomb Lurking Under Arctic Permafrost,WORLD NEWS,2017-08-03 00:00:00,HuffPost,NEGATIVE,0.9684858322143555
"There's Almost No Chance Of Meeting Paris Climate Goals, Warns Grim New Study",WORLD NEWS,2017-08-02 00:00:00,HuffPost,NEGATIVE,0.9996521472930908
The Booming Wind Energy Industry Might Finally Break Its Massachusetts Hex,POLITICS,2017-08-02 00:00:00,HuffPost,POSITIVE,0.8897221088409424
Energy Department Scientists Barred From Attending Nuclear Power Conference,POLITICS,2017-08-01 00:00:00,HuffPost,NEGATIVE,0.946070671081543
Australian Police Foil Apparent Terrorist Plot To Take Down Plane,WORLD NEWS,2017-07-30 00:00:00,HuffPost,POSITIVE,0.6867518424987793
Hackers Crack Voting Machines Within Minutes At DEF CON In Vegas,POLITICS,2017-07-29 00:00:00,HuffPost,NEGATIVE,0.9975538849830627
Reluctant States Raise Gas Taxes to Repair Roads,POLITICS,2017-07-26 00:00:00,HuffPost,NEGATIVE,0.975760817527771
"No More New Gas and Diesel Cars From 2040, U.K. Vows",WORLD NEWS,2017-07-26 00:00:00,HuffPost,NEGATIVE,0.9932957291603088
"In Philippines, Climate Change And Conflict Both Conspire Against Rural Women",WORLD NEWS,2017-07-25 00:00:00,HuffPost,NEGATIVE,0.6295450329780579
"California Will Officially Keep Fighting Climate Change, Even If Trump Won’t",POLITICS,2017-07-25 00:00:00,HuffPost,POSITIVE,0.9955044388771057
Resurrecting Ancient Wines That Can Survive Climate Change,SCIENCE,2017-07-24 00:00:00,HuffPost,POSITIVE,0.9985769987106323
"In Fukushima Milestone, Underwater Robot Likely Finds Melted Nuclear Fuel",WORLD NEWS,2017-07-23 00:00:00,HuffPost,NEGATIVE,0.9597997069358826
"Anti-Vaxxers, Climate Deniers And Fear In The Age Of Uncertainty",POLITICS,2017-07-22 00:00:00,HuffPost,NEGATIVE,0.9827051758766174
Northeast States Talk Big On Climate. This Is Their First Serious Test.,POLITICS,2017-07-22 00:00:00,HuffPost,POSITIVE,0.9450151920318604
Boss Of Coal-Hauling Railroad Says 'Fossil Fuels Are Dead',BUSINESS,2017-07-20 00:00:00,HuffPost,NEGATIVE,0.9996891021728516
How Climate Change Is Spurring Wildfires In Alaska And The Northwest Territories,WORLD NEWS,2017-07-19 00:00:00,HuffPost,NEGATIVE,0.9525010585784912
Kids Suing Trump Over Climate Change Get A Boost From Grandpa,POLITICS,2017-07-18 00:00:00,HuffPost,POSITIVE,0.9957253932952881
"As Another Smog Season Looms, India Must Act Soon To Keep Delhi From Gasping",WORLD NEWS,2017-07-18 00:00:00,HuffPost,NEGATIVE,0.9959738850593567
'Because... Climate Change',POLITICS,2017-07-15 00:00:00,HuffPost,NEGATIVE,0.9457788467407227
"For Pakistan, China's Huge Energy Investments May Have Serious Political Costs",WORLD NEWS,2017-07-14 00:00:00,HuffPost,NEGATIVE,0.9939768314361572
"Pride In Mental Health: An Interview With LGBT Activists, Cole Ledford And Dior Vargas",IMPACT,2017-07-14 00:00:00,HuffPost,POSITIVE,0.9926909804344177
Emmanuel Macron Folds: I 'Respect' Donald Trump Ditching Paris Climate Agreement,WORLD NEWS,2017-07-13 00:00:00,HuffPost,NEGATIVE,0.8802008628845215
Dem Senator: GOP Frustration With Donald Trump 'Ready To Boil Over',POLITICS,2017-07-13 00:00:00,HuffPost,NEGATIVE,0.9973909258842468
Extreme Weather Takes A Toll On Wheat Harvests. Climate Change Will Make It Worse.,POLITICS,2017-07-12 00:00:00,HuffPost,NEGATIVE,0.9997366070747375
Making Infrastructure Great Again Means Acknowledging Climate Change,POLITICS,2017-07-12 00:00:00,HuffPost,POSITIVE,0.9995531439781189
Trump Offers Low-Energy Defense Of His 'High-Quality' Son,POLITICS,2017-07-11 00:00:00,HuffPost,NEGATIVE,0.9958775043487549
Rex Tillerson Travels To Turkey To Be Honored By The Oil Industry,POLITICS,2017-07-10 00:00:00,HuffPost,POSITIVE,0.9959378242492676
G-20 Communique Exposes Divide With U.S. On Climate Policy,WORLD NEWS,2017-07-08 00:00:00,HuffPost,NEGATIVE,0.5810672044754028
Everyone Should Sell Their Fossil Fuel Stocks,BUSINESS,2017-07-08 00:00:00,HuffPost,NEGATIVE,0.9926533699035645
"Interior Chief Signs Order To Boost Oil, Gas Development On Federal Lands",POLITICS,2017-07-06 00:00:00,HuffPost,POSITIVE,0.9174593687057495
California Will Hold Its Own Global Climate Summit As Trump Refuses To Act,POLITICS,2017-07-06 00:00:00,HuffPost,NEGATIVE,0.9239639639854431
We're Still In? Business Has Much More To Do If It Wants To Be A Climate Leader,BUSINESS,2017-07-06 00:00:00,HuffPost,NEGATIVE,0.9985583424568176
Auschwitz Memorial Slams GOP Congressman For Recording Video Inside Gas Chamber,POLITICS,2017-07-05 00:00:00,HuffPost,NEGATIVE,0.9830681681632996
Report Fuels Anthony Kennedy Retirement Rumors,POLITICS,2017-07-03 00:00:00,HuffPost,NEGATIVE,0.9615417122840881
Myths And Money Behind Trump’s Energy Plan,POLITICS,2017-07-03 00:00:00,HuffPost,NEGATIVE,0.893500804901123
Stephen Hawking: Trump's Climate Policies Could Turn Earth Into Venus,SCIENCE,2017-07-03 00:00:00,HuffPost,NEGATIVE,0.8496477603912354
Merkel Vows To Fight Trump Over Action On Climate Change,WORLD NEWS,2017-06-30 00:00:00,HuffPost,POSITIVE,0.9713194370269775
"EPA Plans New Climate Science ‘Critique,’ Swapping Peer Review For Red Vs. Blue Politics",POLITICS,2017-06-30 00:00:00,HuffPost,NEGATIVE,0.9818412065505981
Experts Have A Plan To Beat Climate Change Even If Donald Trump Won't Help,POLITICS,2017-06-30 00:00:00,HuffPost,POSITIVE,0.5352686047554016
Angela Merkel Vows G20 Won’t Bow To Trump On Climate Change,POLITICS,2017-06-30 00:00:00,HuffPost,POSITIVE,0.9360232949256897
"ExxonMobil Talks A Good Game, But It’s Still Funding Climate Science Deniers",POLITICS,2017-06-30 00:00:00,HuffPost,POSITIVE,0.6178244948387146
Chinese Province Larger Than Texas Just Ran For An Entire Week On Only Renewable Energy,WORLD NEWS,2017-06-29 00:00:00,HuffPost,NEGATIVE,0.9978638291358948
"By 2090, The Paris Climate Pact Could Save Thousands Of U.S. Lives Each Year",POLITICS,2017-06-29 00:00:00,HuffPost,POSITIVE,0.6660587787628174
Gulf Crisis Stalemate Fuels Fears In Muslim Asia,WORLD NEWS,2017-06-29 00:00:00,HuffPost,NEGATIVE,0.9743122458457947
Energy Week Is Energy Weak,POLITICS,2017-06-29 00:00:00,HuffPost,NEGATIVE,0.9997506737709045
Most People Don't See How Climate Change Is Affecting Their Lives — And That's A Problem,SCIENCE,2017-06-29 00:00:00,HuffPost,NEGATIVE,0.9980090260505676
'You Are A Climate Denier': Protesters Interrupt Rick Perry's Speech At Energy Conference,POLITICS,2017-06-28 00:00:00,HuffPost,NEGATIVE,0.9805852770805359
Rick Perry Joins List Of Officials Who Won't Say If Trump Believes In Climate Change,POLITICS,2017-06-27 00:00:00,HuffPost,POSITIVE,0.96893310546875
"Mayors Have Message For Donald Trump: If You Won’t Lead U.S. Climate Fight, We Will",POLITICS,2017-06-27 00:00:00,HuffPost,POSITIVE,0.9591283798217773
